Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
12354653,The Playboy of the Western World,J.M. Synge,"Synge, J.M.",,"=""1438500106""","=""9781438500102""",4,3.58,Book Jungle,Paperback,68,2008,1907,2011/11/25,2011/11/18,"classics, irish, library","classics (#52), irish (#1), library (#52)",read,,,,,,,0,,,,,
106069,Batman: The Long Halloween,Jeph Loeb,"Loeb, Jeph","Tim Sale, Gregory Wright, Richard Starkings","=""1563894696""","=""9781563894695""",4,4.29,DC Comics,Paperback,376,1999,1997,2011/11/22,2011/11/18,"comix, library","comix (#42), library (#54)",read,,,,,,,0,,,,,
126274,Understanding Media: The Extensions of Man,Marshall McLuhan,"McLuhan, Marshall",Lewis H. Lapham,"=""0262631598""","=""9780262631594""",3,4.10,Mit Press,Paperback,389,1994,1964,2012/01/23,2011/11/18,"information-studies, media-studies","information-studies (#41), media-studies (#2)",read,"This was a frustrating read. Lots of intriguing ideas, but presented with vague language and very little supporting evidence. Sometimes while reading it I was unsure if I was reading the profound thoughts of a genius that was above my comprehension, the ramblings of a mad man, or just the drivel of a hack who thought he was a lot more clever than he actually was.<br/><br/>The scholarship in this book is embarrassingly sloppy. At times he makes big claims with absolutely no evidence to support them. When he does offer evidence it is often anecdotal, with no reference to anything concrete. He'll write something like ""a study was conducted in Canada a few years back in which X happened,"" and then use that as solid proof that X is universal. Come one man! Where's the citation? You expect me to believe the outrageous claims you're making with no proof? I felt like I was reading cult literature at times. What's more, some of his claims, without a good understanding of the context, can be taken as quite racist.<br/><br/>I read one defense of his lack of evidence which argued that he came from the humanist tradition (he was an English professor) which does not rely on the scientific methods of hypothesis and experimentation, etc.  That's a terrible excuse. If you're going to start spouting off about cognitive science and social psychology you better bring some hard evidence to support your claims or no one will take you seriously.<br/><br/>I really want to give this book a higher rating, because some of his ideas are very interesting and sound plausible and I do think I have learned to look at media and world history in a new way. But I could not in good faith recommend this book to a friend unless they were hardcore about media studies. I could possibly forgive the lack of evidence and recommend it to someone with a caveat regarding such, but his terrible prose is perhaps an even bigger hurdle to get over than his credibility. He presents his ideas in metaphors, but, because of the nature of his topics, sometimes it's difficult to be sure if he is being literal or metaphorical. This may be cute to some, but it is embarrassingly bad for a scientific text. Furthermore, many of his theories are contradictory, which makes it even more difficult to understand or take seriously.<br/><br/>I wish someone would go through this book, pluck the interesting and plausible ideas from it and present them in a clear way that exposes the contradictions and areas that require more research for support, because there is a lot of good food for thought in the pages of this book. Unfortunately, I don't think those morsels are worth the effort of reading this book.",,,,,,0,,,,,
111828,"B.P.R.D., Vol. 1: Hollow Earth and Other Stories (B.P.R.D., #1)",Mike Mignola,"Mignola, Mike","Christopher Golden, Thomas E. Sniegoski","=""1593072805""","=""9781593072803""",3,4.00,Dark Horse,Paperback,144,2004,2003,2011/11/18,2011/11/18,"comix, library","comix (#41), library (#57)",read,,,,,,,0,,,,,
10955059,Incomplete Nature: How Mind Emerged from Matter,Terrence W. Deacon,"Deacon, Terrence W.",,"=""0393049914""","=""9780393049916""",0,4.00,W. W. Norton & Company,Hardcover,624,2011,2011,,2011/11/13,to-read,to-read (#180),to-read,,,,,,,0,,,,,
5173602,Final Crisis,Grant Morrison,"Morrison, Grant","J.G. Jones, Doug Mahnke, Jay Babcock, Drew Geraci, Norm Rapmund, Rodney Ramos, Walden Wong, Derek Fridolfs, Rob Hunter, Don Ho, Carlos Pacheco, Matthew Clark, Jesús Merino, Marco Rudy, Christian Alamy, Tom Nguyen","=""1401222811""","=""9781401222819""",1,3.37,DC Comics,Hardcover,352,2009,2009,2011/11/03,2011/11/07,"comix, library","comix (#40), library (#58)",read,,,,,,,0,,,,,
407095,"Emanuel Goldberg and His Knowledge Machine: Information, Invention, and Political Forces",Michael Keeble Buckland,"Buckland, Michael Keeble",,"=""0313313326""","=""9780313313325""",0,4.00,Libraries Unlimited,Paperback,380,2006,2006,,2011/10/10,"information-studies, to-read","information-studies (#40), to-read (#179)",to-read,,,,,,,0,,,,,
79766,"A Pattern Language: Towns, Buildings, Construction",Christopher W. Alexander,"Alexander, Christopher W.","Sara Ishikawa, Murray Silverstein, Max  Jacobson, Ingrid Fiksdahl-King, Shlomo Angel","=""0195019199""","=""9780195019193""",0,4.38,"Oxford University Press, USA",Hardcover,1216,1977,1977,,2011/09/24,"to-read, design","to-read (#178), design (#14)",to-read,,,,,,,0,,,,,
11709036,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",David McRaney,"McRaney, David",,"=""1101545356""","=""9781101545355""",0,3.85,Gotham Books,ebook,320,2011,2011,,2011/09/20,"to-read, cognitive-science, sociology","to-read (#177), cognitive-science (#24), sociology (#21)",to-read,,,,,,,0,,,,,
11516274,Redirect: The Surprising New Science of Psychological Change,Timothy D. Wilson,"Wilson, Timothy D.",,"=""0316051888""","=""9780316051880""",0,3.73,"Little, Brown and Company",Hardcover,288,2011,2009,,2011/09/06,to-read,to-read (#176),to-read,,,,,,,0,,,,,
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",0,4.07,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,2011/09/06,to-read,to-read (#175),to-read,,,,,,,0,,,,,
11256979,The Magic of Reality: How We Know What's Really True,Richard Dawkins,"Dawkins, Richard",Dave McKean,"=""1439192812""","=""9781439192818""",0,4.04,Free Press,Hardcover,271,2011,2011,,2011/09/06,to-read,to-read (#174),to-read,,,,,,,0,,,,,
11107244,The Better Angels of Our Nature: Why Violence Has Declined,Steven Pinker,"Pinker, Steven",,"=""0670022950""","=""9780670022953""",0,4.19,Viking,Hardcover,802,2011,2010,,2011/09/06,to-read,to-read (#173),to-read,,,,,,,0,,,,,
484028,City of Quartz: Excavating the Future in Los Angeles,Mike Davis,"Davis, Mike",,"=""0679738061""","=""9780679738060""",0,4.11,Vintage,Paperback,480,1992,1990,1997/01/01,2011/09/06,,,read,,,,,,,0,,,,,
11468812,Out of This World: Science Fiction but not as you know it,Mike Ashley,"Ashley, Mike",,"=""0712358358""","=""9780712358354""",0,3.85,British Library,Paperback,144,2011,2011,,2011/09/06,to-read,to-read (#172),to-read,,,,,,,0,,,,,
135742,In Praise of Idleness and Other Essays,Bertrand Russell,"Russell, Bertrand",,"=""0415109248""","=""9780415109246""",0,4.08,Routledge,Paperback,192,1985,1935,,2011/08/28,"to-read, philosophy","to-read (#171), philosophy (#24)",to-read,,,,,,,0,,,,,
51783,The Conquest of Happiness,Bertrand Russell,"Russell, Bertrand",,"=""0415378478""","=""9780415378475""",5,4.00,Routledge,Paperback,200,2006,1924,2012/09/25,2011/08/28,philosophy,philosophy (#23),read,,,,,,,0,,,,,
9536930,Incognito: The Secret Lives of the Brain,David Eagleman,"Eagleman, David",,"=""1847679382""","=""9781847679383""",0,3.98,Pantheon Books,Hardcover,272,2011,2011,,2011/08/28,"to-read, cognitive-science","to-read (#170), cognitive-science (#23)",to-read,,,,,,,0,,,,,
3887694,The Crime of Reason: And the Closing of the Scientific Mind,Robert B. Laughlin,"Laughlin, Robert B.",,"=""0465005071""","=""9780465005079""",0,3.44,Basic Books,Hardcover,192,2008,2008,,2011/08/25,"to-read, information-studies","to-read (#169), information-studies (#39)",to-read,,,,,,,0,,,,,
10596103,The Filter Bubble: What the Internet is Hiding From You,Eli Pariser,"Pariser, Eli",,"=""1594203008""","=""9781594203008""",0,3.77,Penguin Press,Hardcover,294,2011,2011,,2011/08/25,"to-read, information-studies","to-read (#168), information-studies (#38)",to-read,,,,,,,0,,,,,
150568,Criticism and the Growth of Knowledge,Imre Lakatos,"Lakatos, Imre",Alan Musgrave,"=""0521096235""","=""9780521096232""",0,4.07,Cambridge University Press,Paperback,292,2004,1970,,2011/08/25,"to-read, philosophy","to-read (#167), philosophy (#22)",to-read,,,,,,,0,,,,,
474203,The Fear of Freedom,Erich Fromm,"Fromm, Erich",,"=""0415253888""","=""9780415253888""",0,4.22,Routledge,Paperback,256,2012,1941,,2011/08/09,"to-read, philosophy, sociology, tls100","to-read (#166), philosophy (#21), sociology (#20), tls100 (#2)",to-read,,,,,,,0,,,,,
457264,The Second Sex,Simone de Beauvoir,"Beauvoir, Simone de","H.M. Parshley, Deirdre Bair","=""0679724516""","=""9780679724513""",0,4.09,Vintage,Paperback,746,1989,1949,,2011/08/09,"to-read, tls100","to-read (#165), tls100 (#1)",to-read,,,,,,,0,,,,,
61539,The Structure of Scientific Revolutions,Thomas S. Kuhn,"Kuhn, Thomas S.",,"=""0226458083""","=""9780226458083""",4,3.98,University of Chicago Press,Paperback,226,1996,1962,2011/08/25,2011/08/06,"history, philosophy, science","history (#8), philosophy (#20), science (#4)",read,,,,,,,0,,,,,
5592,"From Counterculture to Cyberculture: Stewart Brand, the Whole Earth Network, and the Rise of Digital Utopianism",Fred Turner,"Turner, Fred",,"=""0226817415""","=""9780226817415""",0,3.95,University of Chicago Press,Hardcover,327,2006,2006,,2011/07/21,"to-read, information-studies","to-read (#164), information-studies (#37)",to-read,,,,,,,0,,,,,
10552338,Reamde,Neal Stephenson,"Stephenson, Neal",,"=""0061977969""","=""9780061977961""",0,3.96,William Morrow,Hardcover,1044,2011,2011,,2011/07/20,"to-read, scifi","to-read (#163), scifi (#69)",to-read,,,,,,,0,,,,,
7278624,On Compromise and Rotten Compromises,Avishai Margalit,"Margalit, Avishai",,"=""0691133174""","=""9780691133171""",0,3.56,Princeton University Press,Hardcover,221,2009,2009,,2011/07/19,to-read,to-read (#162),to-read,,,,,,,0,,,,,
9862182,Everything is Its Own Reward: An All Over Coffee Collection,Paul Madonna,"Madonna, Paul",,"=""0872865150""","=""9780872865150""",0,4.41,City Lights Publishers,Hardcover,240,2011,2011,,2011/07/12,to-read,to-read (#161),to-read,,,,,,,0,,,,,
336626,All Over Coffee,Paul Madonna,"Madonna, Paul",Andrew Sean Greer,"=""0872864561""","=""9780872864566""",0,4.36,City Lights Publishers,Hardcover,176,2007,2007,,2011/07/12,to-read,to-read (#160),to-read,,,,,,,0,,,,,
22613,Simulacra and Simulation,Jean Baudrillard,"Baudrillard, Jean",Sheila Faria Glaser,"=""0472065211""","=""9780472065219""",0,3.98,University of Michigan Press,Paperback,164,1994,1981,,2011/07/06,"to-read, philosophy","to-read (#159), philosophy (#19)",to-read,,,,,,,0,,,,,
31799,The Problems of Philosophy,Bertrand Russell,"Russell, Bertrand",,"=""1421903679""","=""9781421903675""",5,3.90,IndyPublish.com,Paperback,116,2005,1912,2012/09/07,2011/07/06,philosophy,philosophy (#18),read,,,,,,,0,,,,,
141860,The Science Fiction Hall of Fame: Volume 1,Robert Silverberg,"Silverberg, Robert","Isaac Asimov, Lester del Rey, Tom Godwin, Robert A. Heinlein, Daniel Keyes, Damon Knight, C.M. Kornbluth, Fritz Leiber, Murray Leinster, Richard Matheson, Judith Merril, Jerome Bixby, Lewis Padgett, Clifford D. Simak, Cordwainer Smith, Theodore Sturgeon, A.E. van Vogt, Stanley G. Weinbaum, Roger Zelazny, James Blish, Anthony Boucher, Ray Bradbury, Alfred Bester, John W. Campbell Jr., Arthur C. Clarke, Fredric Brown","=""0765305372""","=""9780765305374""",5,4.34,Orb Books,Paperback,560,2005,1970,2011/10/24,2011/07/03,"scifi, library","scifi (#68), library (#59)",read,,,,,,,0,,,,,
232567,The Phenomenon of Man,Pierre Teilhard de Chardin,"Chardin, Pierre Teilhard de",,"=""006090495X""","=""9780060904951""",2,4.08,Harper Perennial,Paperback,320,1976,1955,2012/11/28,2011/06/30,philosophy,philosophy (#17),read,"This book has interesting ideas. Some of them I could believe in. Unfortunately, many of Teilhard's arguments are poorly constructed and teleological. His idea of noosphere reminds me of things I've read in works by Hofstadter, which I find very intriguing. But his approach is based on religious motives and his style is that of pseudo-science, so I'll stick with books by Hofstadter, Dennett, Rucker, etc.",,,,,,0,,,,,
61915,"Falling Free (Vorkosigan Saga, #4)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""""","=""9781886778535""",0,3.82,Nesfa,Hardcover,288,2004,1987,,2011/06/30,"to-read, scifi","to-read (#157), scifi (#67)",to-read,,,,,,,0,,,,,
6147203,Scanners Live in Vain,Cordwainer Smith,"Smith, Cordwainer",,"=""""","=""""",0,4.17,,Kindle Edition,50,,1950,,2011/06/30,"to-read, scifi","to-read (#156), scifi (#65)",to-read,,,,,,,0,,,,,
318011,"Houston, Houston, Do You Read?",James Tiptree Jr.,"Jr., James Tiptree",,"=""1568652518""","=""9781568652511""",0,4.07,Science Fiction Book Club,Hardcover,150,1996,1976,,2011/06/30,"to-read, scifi","to-read (#155), scifi (#66)",to-read,,,,,,,0,,,,,
223380,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,"=""0330426648""","=""9780330426640""",0,4.29,Small Beer Press,ebook,281,2010,2002,,2011/06/30,"to-read, scifi","to-read (#154), scifi (#64)",to-read,,,,,,,0,,,,,
67100,"The Calcutta Chromosome: A Novel of Fevers, Delirium & Discovery",Amitav Ghosh,"Ghosh, Amitav",,"=""0380813947""","=""9780380813940""",0,3.45,Harper Perennial,Paperback,320,2001,1995,,2011/06/30,"to-read, scifi","to-read (#153), scifi (#63)",to-read,,,,,,,0,,,,,
1003125,More Than Human,Theodore Sturgeon,"Sturgeon, Theodore",,"=""0374212929""","=""9780374212926""",3,3.99,Farrar Straus Giroux,Hardcover,233,1953,1953,2013/01/13,2011/06/27,scifi,scifi (#62),read,,,,,,,0,,,,,
40866,Tales of the Dying Earth,Jack Vance,"Vance, Jack",,"=""0312874561""","=""9780312874568""",0,4.15,Orb Tor Tom Doherty,Paperback,741,2000,1998,,2011/06/27,"to-read, fantasy, scifi","to-read (#152), fantasy (#22), scifi (#61)",to-read,,,,,,,0,,,,,
10205444,"The Rise of Endymion (Hyperion Cantos, #4)",Dan Simmons,"Simmons, Dan",,"=""0307781925""","=""9780307781925""",5,4.15,Spectra,ebook,720,2011,1997,2011/07/13,2011/06/27,scifi,scifi (#60),read,,,,,,,0,,,,,
6534046,Now You See It: Simple Visualization Techniques for Quantitative Analysis,Stephen Few,"Few, Stephen",,"=""0970601980""","=""9780970601988""",0,4.13,Analytics Press,Hardcover,329,2009,2009,,2011/06/27,"to-read, information-studies","to-read (#151), information-studies (#36)",to-read,,,,,,,0,,,,,
647351,The Image of the City,Kevin Lynch,"Lynch, Kevin",,"=""0262620014""","=""9780262620017""",0,4.03,Mit Press,Paperback,208,1960,1960,,2011/06/27,"to-read, urban-studies, design","to-read (#150), urban-studies (#1), design (#13)",to-read,,,,,,,0,,,,,
8485544,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,"Gardner, John",,"=""0307756718""","=""9780307756718""",0,4.00,Vintage,ebook,,2010,1984,,2011/06/27,to-read,to-read (#149),to-read,,,,,,,0,,,,,
39058,"The Gormenghast Novels (Gormenghast, #1-3)",Mervyn Peake,"Peake, Mervyn","Anthony Burgess, Quentin Crisp","=""0879516283""","=""9780879516284""",0,3.98,Overlook Press,Paperback,1173,1995,1959,,2011/06/27,"to-read, fantasy","to-read (#148), fantasy (#21)",to-read,,,,,,,0,,,,,
140987,Air Guitar: Essays on Art and Democracy,Dave Hickey,"Hickey, Dave",,"=""0963726455""","=""9780963726452""",0,4.07,Art Issues Press,Paperback,208,1997,1997,,2011/06/27,"to-read, art","to-read (#147), art (#2)",to-read,,,,,,,0,,,,,
197446,Deep Design: Nine Little Art Histories,Libby Lumpkin,"Lumpkin, Libby",,"=""0963726463""","=""9780963726469""",0,3.92,Art Issues Press/Foundation for Advanced Critical,Paperback,128,1999,1999,,2011/06/27,"to-read, art","to-read (#147), art (#1)",to-read,,,,,,,0,,,,,
30095,Gloriana,Michael Moorcock,"Moorcock, Michael",,"=""0446691402""","=""9780446691406""",0,3.64,Aspect,Paperback,496,2004,1977,,2011/06/26,"alt-history, fantasy, to-read","alt-history (#5), fantasy (#20), to-read (#158)",to-read,,,,,,,0,,,,,
145354,The Einstein Intersection,Samuel R. Delany,"Delany, Samuel R.",Neil Gaiman,"=""0819563366""","=""9780819563361""",4,3.59,Wesleyan University Press,Paperback,136,1998,1967,2011/06/26,2011/06/26,scifi,scifi (#59),read,,,,,,,0,,,,,
9628743,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",David  Brooks,"Brooks, David",,"=""140006760X""","=""9781400067602""",0,3.82,Random House,Hardcover,424,2011,2011,,2011/06/18,to-read,to-read (#145),to-read,,,,,,,0,,,,,
8316329,Social Theory: The Multicultural And Classic Readings,Charles Lemert,"Lemert, Charles",,"=""""","=""""",0,4.06,,Kindle Edition,,,1993,,2011/06/13,"to-read, sociology","to-read (#144), sociology (#19)",to-read,,,,,,,0,,,,,
9697369,The Great Disruption: Why the Climate Crisis Will Bring On the End of Shopping and the Birth of a New World,Paul Gilding,"Gilding, Paul",,"=""1608192237""","=""9781608192236""",0,3.75,Bloomsbury Press,Hardcover,304,2011,2011,,2011/06/11,"to-read, environmental-science, economics","to-read (#143), environmental-science (#14), economics (#16)",to-read,,,,,,,0,,,,,
